  25    8    7    4.2e-11 3.6e-11 2.9e-11 2.5e-11 2.3e-11 2.0e-11 1.9e-11 1.6e-11 1.4e-11 1.2e-11 1.0e-11 9.0e-12 7.7e-12 6.8e-12
  26    9    1    1.0e-10 9.0e-11 8.0e-11 7.6e-11 7.3e-11 7.2e-11 6.7e-11 6.2e-11 5.8e-11 5.3e-11 5.0e-11 4.6e-11 4.3e-11 4.0e-11
  27    9    2    7.7e-11 6.7e-11 6.0e-11 5.7e-11 5.5e-11 5.4e-11 5.0e-11 4.6e-11 4.3e-11 4.0e-11 3.7e-11 3.5e-11 3.2e-11 3.0e-11
  28    9    3    5.1e-12 4.5e-12 4.0e-12 3.8e-12 3.7e-12 3.6e-12 3.4e-12 3.1e-12 2.9e-12 2.7e-12 2.5e-12 2.3e-12 2.1e-12 2.0e-12
  29    9    4    1.2e-11 1.3e-11 1.2e-11 1.0e-11 9.3e-12 8.4e-12 8.6e-12 7.9e-12 7.3e-12 6.7e-12 6.2e-12 5.7e-12 5.3e-12 4.9e-12
  30    9    5    3.9e-11 3.3e-11 2.6e-11 2.2e-11 2.0e-11 1.8e-11 1.6e-11 1.3e-11 1.1e-11 9.7e-12 8.2e-12 7.0e-12 5.9e-12 5.1e-12
  31    9    6    1.2e-10 1.1e-10 8.4e-11 7.2e-11 6.4e-11 5.8e-11 5.4e-11 4.5e-11 3.9e-11 3.3e-11 2.8e-11 2.4e-11 2.0e-11 1.8e-11
  32    9    7    8.7e-11 7.5e-11 6.1e-11 5.3e-11 4.7e-11 4.3e-11 4.0e-11 3.4e-11 2.9e-11 2.5e-11 2.2e-11 1.9e-11 1.6e-11 1.4e-11
  33    9    8    8.0e-12 6.6e-12 5.2e-12 4.4e-12 4.0e-12 3.6e-12 3.3e-12 2.7e-12 2.3e-12 1.9e-12 1.6e-12 1.4e-12 1.2e-12 1.0e-12
  34   10    1    2.0e-11 1.8e-11 1.6e-11 1.5e-11 1.5e-11 1.4e-11 1.3e-11 1.2e-11 1.2e-11 1.1e-11 9.9e-12 9.2e-12 8.6e-12 8.0e-12
  35   10    2    6.1e-11 5.4e-11 4.8e-11 4.6e-11 4.4e-11 4.3e-11 4.0e-11 3.7e-11 3.5e-11 3.2e-11 3.0e-11 2.8e-11 2.6e-11 2.4e-11
  36   10    3    1.0e-10 9.0e-11 8.0e-11 7.6e-11 7.3e-11 7.2e-11 6.7e-11 6.2e-11 5.8e-11 5.3e-11 5.0e-11 4.6e-11 4.3e-11 4.0e-11
  37   10    4    9.9e-12 1.0e-11 9.2e-12 8.3e-12 7.4e-12 6.7e-12 6.9e-12 6.3e-12 5.8e-12 5.4e-12 5.0e-12 4.6e-12 4.2e-12 3.9e-12
  38   10    5    5.0e-11 5.0e-11 4.6e-11 4.1e-11 3.7e-11 3.4e-11 3.5e-11 3.2e-11 2.9e-11 2.7e-11 2.5e-11 2.3e-11 2.1e-11 2.0e-11
  39   10    6    3.0e-11 3.0e-11 2.8e-11 2.5e-11 2.2e-11 2.0e-11 2.1e-11 1.9e-11 1.8e-11 1.6e-11 1.5e-11 1.4e-11 1.3e-11 1.2e-11
  40   10    7    1.1e-10 9.5e-11 7.4e-11 6.4e-11 5.6e-11 5.1e-11 4.7e-11 3.9e-11 3.3e-11 2.8e-11 2.4e-11 2.0e-11 1.7e-11 1.5e-11
  41   10    8    1.6e-10 1.3e-10 1.0e-10 8.9e-11 7.9e-11 7.2e-11 6.6e-11 5.4e-11 4.6e-11 3.9e-11 3.3e-11 2.8e-11 2.4e-11 2.0e-11
  42   10    9    6.8e-11 5.7e-11 4.5e-11 3.8e-11 3.4e-11 3.1e-11 2.8e-11 2.3e-11 2.0e-11 1.7e-11 1.4e-11 1.2e-11 1.0e-11 8.7e-12
  43   11    1    3.3e-11 2.9e-11 2.4e-11 2.0e-11 1.8e-11 1.7e-11 1.6e-11 1.3e-11 1.1e-11 9.9e-12 8.5e-12 7.4e-12 6.4e-12 5.6e-12
  44   11    2    8.2e-12 7.3e-12 5.9e-12 5.1e-12 4.5e-12 4.1e-12 3.9e-12 3.3e-12 2.9e-12 2.5e-12 2.1e-12 1.9e-12 1.6e-12 1.4e-12
  45   11    3    5.8e-11 5.1e-11 4.2e-11 3.6e-11 3.2e-11 2.9e-11 2.7e-11 2.3e-11 2.0e-11 1.7e-11 1.5e-11 1.3e-11 1.1e-11 9.8e-12
  46   11    4    2.1e-12 1.9e-12 1.6e-12 1.4e-12 1.3e-12 1.2e-12 1.1e-12 9.8e-13 8.7e-13 7.7e-13 6.8e-13 6.1e-13 5.4e-13 4.8e-13
  47   11    5    4.1e-11 3.9e-11 3.7e-11 3.5e-11 3.4e-11 3.3e-11 3.2e-11 3.0e-11 2.9e-11 2.8e-11 2.6e-11 2.5e-11 2.4e-11 2.3e-11
  48   11    6    5.7e-11 5.7e-11 5.6e-11 5.7e-11 5.8e-11 5.9e-11 5.8e-11 5.8e-11 5.9e-11 5.9e-11 5.9e-11 5.9e-11 6.0e-11 6.0e-11
  49   11    7    2.5e-11 2.4e-11 2.3e-11 2.2e-11 2.2e-11 2.2e-11 2.1e-11 2.1e-11 2.0e-11 2.0e-11 1.9e-11 1.9e-11 1.8e-11 1.8e-11
  50   11    8    6.1e-11 5.7e-11 5.0e-11 4.5e-11 4.1e-11 3.8e-11 3.7e-11 3.3e-11 3.0e-11 2.7e-11 2.5e-11 2.2e-11 2.0e-11 1.8e-11
  51   11    9    4.5e-11 4.2e-11 3.7e-11 3.3e-11 3.0e-11 2.8e-11 2.8e-11 2.5e-11 2.2e-11 2.0e-11 1.9e-11 1.7e-11 1.5e-11 1.4e-11
  52   11   10    2.5e-11 2.3e-11 1.9e-11 1.7e-11 1.5e-11 1.4e-11 1.3e-11 1.2e-11 1.0e-11 9.2e-12 8.2e-12 7.3e-12 6.4e-12 5.8e-12
